date,total_vol_strategy,downside_vol_strategy,hs300_close,hs300_nav,total_vol_dd,downside_vol_dd,hs300_dd
2021-10-08,1.409946913402455,1.0277439766366527,4929.941,1.3022748081036803,-0.018628376672997105,0.0,-0.1511398881385274
2021-10-11,1.4113980495545744,1.0278250993753566,4936.192,1.3039260489249105,-0.01761833592058515,0.0,-0.1500635619595232
2021-10-12,1.4086375938420561,1.0278250993753566,4883.837,1.2900961475978423,-0.019539708192097827,0.0,-0.15907828873952057
2021-10-13,1.4128550702906049,1.0279062221140602,4940.109,1.3049607490203765,-0.016604199295051636,0.0,-0.14938911472817473
2021-10-14,1.413500762478303,1.0279062221140602,4913.612,1.2979614004297295,-0.01615477528880893,0.0,-0.15395149111036532
2021-10-15,1.418321443728514,1.0280684675914675,4932.108,1.3028472347329565,-0.012799415069859044,0.0,-0.15076676402560119
2021-10-18,1.4179139072140823,1.0281495903301714,4874.775,1.287702363511778,-0.013083074523226546,0.0,-0.16063862593903055
2021-10-19,1.4224343836009472,1.0281495903301714,4922.723,1.300368128172847,-0.009936667230994956,0.0,-0.15238271686353977
2021-10-20,1.4197270275048723,1.028230713068875,4910.185,1.2970561369047966,-0.011821080340221557,0.0,-0.15454156786855566
2021-10-21,1.4163591423593531,1.028230713068875,4928.016,1.3017663072908714,-0.014165244422584933,0.0,-0.15147134356879188
2021-10-22,1.414739487137259,1.0283929585462823,4959.725,1.3101424383419653,-0.015292580253053134,0.0,-0.14601154084762014
2021-10-25,1.4152750143195956,1.0283929585462823,4979.524,1.3153724682603039,-0.014919834885642635,0.0,-0.1426024571781107
2021-10-26,1.416191753915701,1.028474081284986,4963.098,1.3110334374285126,-0.014281752545771353,0.0,-0.14543076205994132
2021-10-27,1.4132183170427297,1.028474081284986,4898.164,1.293880714426472,-0.016351367041998355,0.0,-0.15661139941515767
2021-10-28,1.4083956389345706,1.0285552040236896,4864.138,1.284892533306143,-0.01970811714287024,0.0,-0.16247015394512032
2021-10-29,1.4120614229400534,1.0287174495010971,4908.77,1.2966823557878489,-0.01715660519158302,0.0,-0.15478520913287985
2021-11-01,1.4125348116182128,1.0287174495010971,4890.685,1.2919050897101099,-0.016827110363704212,0.0,-0.15789916833097462
2021-11-02,1.4105445347889694,1.0287985722398008,4839.846,1.2784756492828948,-0.018212411600380785,0.0,-0.16665286319809913
2021-11-03,1.4102822143607556,1.0287985722398008,4821.112,1.273526945788266,-0.018394995655156787,0.0,-0.16987857022696873
2021-11-04,1.4142143153298137,1.0288796949785042,4868.742,1.2861087087566219,-0.01565811792280436,0.0,-0.16167741586671114
2021-11-05,1.4123213074950205,1.0290419404559115,4842.346,1.2791360399488805,-0.016975716588500722,0.0,-0.16622240160035295
2021-11-08,1.4145506197492517,1.0290419404559115,4848.18,1.2806771276070243,-0.015424038461444023,0.0,-0.16521787641585273
2021-11-09,1.4144209939925514,1.029123063194615,4846.744,1.280297799208482,-0.015514262453616201,0.0,-0.16546513355759818
2021-11-10,1.4099350592151414,1.029123063194615,4821.193,1.273548342445844,-0.018636627595735034,0.0,-0.16986462327120166
2021-11-11,1.4144581326192442,1.0292041859333187,4898.653,1.2940098868407386,-0.015488412690040532,0.0,-0.15652720112663865
2021-11-12,1.4157229460075094,1.0292853086720224,4888.375,1.291294888734739,-0.014608058999948659,0.0,-0.15829691484729203
2021-11-15,1.4136987978380744,1.0293664314107258,4882.378,1.289710743605173,-0.016016935856240422,0.0,-0.15932950612796537
2021-11-16,1.4131655645733594,1.0293664314107258,4883.321,1.2899598429643828,-0.01638808457796259,0.0,-0.15916713601329546
2021-11-17,1.4134859269026048,1.0294475541494297,4885.754,1.29060253516052,-0.016165101360569145,0.0,-0.15874821078636903
2021-11-18,1.412492610831943,1.0295286768881333,4837.619,1.277887373277635,-0.016856483564732905,0.0,-0.16703631838937127
2021-11-19,1.415577542866285,1.0296097996268372,4890.058,1.2917394637310804,-0.014709264595268556,0.0,-0.15800712809968953
2021-11-22,1.4186841422338985,1.0296909223655408,4912.399,1.2976409788785934,-0.0125469644154238,0.0,-0.15416035107759174
2021-11-23,1.4182931853577425,1.0296909223655408,4913.346,1.2978911348628686,-0.012819083869395453,0.0,-0.15399729222436565
2021-11-24,1.418023417655633,1.0297720451042447,4916.658,1.2987660204171663,-0.013006851483355897,0.0,-0.15342701669967163
2021-11-25,1.4175259285766184,1.0298531678429483,4896.442,1.293425837335741,-0.013353121020470482,0.0,-0.15690790136368515
2021-11-26,1.4151488282039575,1.029934290581652,4860.127,1.2838330025216358,-0.015007664769142504,0.0,-0.16316078653254407
2021-11-29,1.4187570193863603,1.0300154133203554,4851.423,1.2815337863789407,-0.012496239406747933,0.0,-0.16465948163125665
2021-11-30,1.414993989147926,1.0300154133203554,4832.026,1.2764099472796924,-0.015115438086228172,0.0,-0.16799934707584863
2021-12-01,1.4120316453479953,1.0300965360590593,4843.851,1.2795335951298037,-0.01717733142147093,0.0,-0.1659632637185099
2021-12-02,1.4108054162323758,1.030137097428411,4856.163,1.282785887081649,-0.018030829128602543,0.0,-0.16384332644193023
2021-12-03,1.4124635621267856,1.0302587815364666,4901.018,1.294634616410761,-0.016876702464228344,0.0,-0.15611998445517083
2021-12-06,1.4069076343129132,1.0303399042751702,4892.621,1.292416496241849,-0.020743819620171355,0.0,-0.15756581886968013
2021-12-07,1.404418770914737,1.0303399042751702,4922.102,1.3002040871314162,-0.022476154284753247,0.0,-0.15248964352441985
2021-12-08,1.4115958630603482,1.0304210270138736,4995.93,1.3197062159667672,-0.017480650906041673,0.0,-0.13977759598906214
2021-12-09,1.4116196397442418,1.030502149752577,5078.69,1.3415677885735509,-0.017464101514963137,0.0,-0.12552759525727752
2021-12-10,1.413029404451929,1.0306076093128915,5055.117,1.3353408329058405,-0.0164828567130908,0.0,-0.12958650375474434
2021-12-13,1.4129887622582287,1.0306643952299843,5083.801,1.3429178912510917,-0.016511145079998846,0.0,-0.12464755956684548
2021-12-14,1.4111219677222873,1.0306643952299843,5049.695,1.333908577629451,-0.01781049838666615,0.0,-0.1305200888679361
2021-12-15,1.410138749080285,1.0307455179686877,5005.899,1.322339589786451,-0.018494852432634157,0.0,-0.13806108732189004
2021-12-16,1.4088904146520063,1.0308266407073916,5034.732,1.3299560074153947,-0.01936373619888787,0.0,-0.1330964876227656
2021-12-17,1.4026502622781618,1.030907763446095,4954.76,1.3088309024793179,-0.023707097219587192,0.0,-0.1468664375807439
2021-12-20,1.3947533066449356,1.0309888861847987,4880.418,1.2891929973230403,-0.029203650384428514,0.0,-0.1596669880205982
2021-12-21,1.3999265672772248,1.0310700089235023,4913.485,1.2979278525838973,-0.025602882769460766,0.0,-0.15397335855953098
2021-12-22,1.4039624446730732,1.0310700089235023,4914.454,1.2981838200060334,-0.022793773069043288,0.0,-0.15380651164424453
2021-12-23,1.4044630027568417,1.031118682566725,4948.739,1.3072404175993584,-0.022445367398895133,0.0,-0.1479031612927555
2021-12-24,1.399128126241512,1.03123225440091,4921.345,1.3000041208377557,-0.02615862523600332,0.0,-0.1526199872962174
2021-12-27,1.4003284784478112,1.0313133771396135,4919.324,1.299470261023373,-0.02532313874919845,0.0,-0.15296797245183535
2021-12-28,1.4043881730910057,1.0313944998783173,4955.964,1.3091489466240565,-0.022497451424142056,0.0,-0.14665912727526942
2021-12-29,1.4013782368646808,1.0314026121521878,4883.48,1.2900018438107392,-0.024592470727678117,0.0,-0.15913975865567898
2021-12-30,1.4050125692870172,1.031475622617021,4921.511,1.3000479707779773,-0.02206285016174392,0.0,-0.15259140464612697
2021-12-31,1.4068233642216335,1.0316378680944283,4940.373,1.3050304862747044,-0.020802474506742663,0.0,-0.14934365798345284
2022-01-04,1.4028398796770034,1.031718990833132,4917.765,1.2990584414040647,-0.023575116977818222,0.0,-0.1532364083041896
2022-01-05,1.400433672415676,1.031718990833132,4868.12,1.2859444035589245,-0.0252499201237123,0.0,-0.16178451471223054
2022-01-06,1.3987399404632184,1.0317838890240945,4818.232,1.2727661757410509,-0.02642881591040047,0.0,-0.170374461987572
2022-01-07,1.3982003636178875,1.0319623590492428,4822.369,1.2738589902151236,-0.02680437998276275,0.0,-0.16966213413562192
2022-01-10,1.3992468220398977,1.0319623590492428,4844.045,1.2795848414454842,-0.026076008871346867,0.0,-0.1659298598985247
2022-01-11,1.4007628821328244,1.0320353695140758,4797.774,1.2673620668431584,-0.02502077881955267,0.0,-0.1738970153342474
2022-01-12,1.4027758113648432,1.0320840431572984,4845.579,1.2799900571581329,-0.023619710730186427,0.0,-0.1656657286621478
2022-01-13,1.4009446201530333,1.0321327168005205,4765.919,1.258947368977171,-0.024894282896750664,0.0,-0.1793819570127274
2022-01-14,1.3985171870183575,1.0322706254563168,4726.732,1.2485958773659818,-0.026583859981710423,0.0,-0.1861293564650769
2022-01-17,1.3989023442034152,1.0322868500040574,4767.276,1.259305829030668,-0.026315777312538202,0.0,-0.17914830245747093
2022-01-18,1.3983323929971583,1.032367972742761,4813.347,1.271475772379715,-0.02671248298647866,0.0,-0.17121558394956793
2022-01-19,1.3991651398279856,1.0324085341121132,4780.378,1.2627668044329647,-0.026132862504727794,0.0,-0.17689233931600346
2022-01-20,1.4019415819318437,1.0324490954814647,4823.509,1.274160128358813,-0.02420036315412355,0.0,-0.16946584364704975
2022-01-21,1.3990558967193798,1.032587004137261,4779.314,1.2624857421655216,-0.026208899471659386,0.0,-0.17707554377200407
2022-01-24,1.3977980875418898,1.0326356777804833,4786.738,1.264446838287232,-0.027084377989762043,0.0,-0.17579724501133742
2022-01-25,1.3908667343991106,1.0326843514237054,4678.451,1.2358421486682034,-0.03190883855698079,0.0,-0.1944426030253874
2022-01-26,1.3937643344452726,1.0327330250669278,4712.311,1.2447864798483108,-0.029892009104734107,0.0,-0.1886124311455153
2022-01-27,1.3887434699297494,1.0327735864362795,4619.877,1.2203694595204297,-0.03338670377250241,0.0,-0.20452814607593783
2022-01-28,1.3892368654818077,1.0332197614991496,4563.772,1.205548972194383,-0.03304328347116836,0.0,-0.21418856525255447
2022-02-07,1.3979658113641062,1.033276547416242,4634.09,1.2241239125346903,-0.02696763643154132,0.0,-0.20208088580043215
2022-02-08,1.4014962475050297,1.0333414456072052,4608.773,1.2174362683383884,-0.0245103312566185,0.0,-0.20644008430848682
2022-02-09,1.40257717800112,1.0333414456072052,4652.061,1.2288710647980603,-0.02375796639410599,0.0,-0.19898655565119472
2022-02-10,1.4050135902134242,1.0334225683459088,4639.863,1.2256488866605841,-0.02206213956179448,0.0,-0.20108686387891694
2022-02-11,1.4051761260683366,1.0335848138233161,4601.395,1.2154873234049322,-0.021949009007538822,0.0,-0.20771046257575476
2022-02-14,1.402672658321151,1.0335848138233161,4551.688,1.2023569078712757,-0.023691508802139993,0.0,-0.2162692444314196
2022-02-15,1.4021726642341505,1.0336659365620195,4600.103,1.2151460335087507,-0.024039521911108475,0.0,-0.20793292512946993
2022-02-16,1.4021869899739259,1.03367404883589,4617.989,1.2198707324894773,-0.024029550702713953,0.0,-0.20485323067455574
2022-02-17,1.4041695578015982,1.033747059300723,4629.165,1.2228229429226989,-0.022649615196700057,0.0,-0.20292889514799195
2022-02-18,1.4077782312359888,1.0338525188610377,4651.236,1.2286531358782853,-0.02013785417030889,0.0,-0.19912860797845078
2022-02-21,1.4070949004291107,1.0338930802303896,4634.314,1.2241830835383627,-0.020613475952122595,0.0,-0.20204231644127413
2022-02-22,1.4085375228043722,1.0339255293258711,4574.153,1.2082911783958215,-0.019609361081696974,0.0,-0.21240111651407367
2022-02-23,1.407108021854229,1.033974202969093,4623.047,1.221206834884899,-0.020604342988217228,0.0,-0.20398232076999612
2022-02-24,1.40695646158824,1.034014764338445,4529.319,1.196447996348304,-0.020709834154481466,0.0,-0.22012084262341203
2022-02-25,1.405196435697176,1.034144560720371,4573.425,1.2080988726338864,-0.021934872806215422,0.0,-0.21252646693133737
2022-02-28,1.4031122720634734,1.0341851220897227,4581.646,1.2102705012999129,-0.023385522493124533,0.0,-0.21111093701330952
2022-03-01,1.4044714048870757,1.0342256834590746,4619.686,1.2203190056735482,-0.022439519226805205,0.0,-0.20456103334200582
2022-03-02,1.4082256004774207,1.034274357102297,4578.601,1.2094661454687425,-0.019826469766742072,0.0,-0.21163523923936411
2022-03-03,1.4081282511625182,1.0343149184716485,4551.628,1.2023410584952918,-0.01989422824352416,0.0,-0.21627957550976562
2022-03-04,1.4072057785617684,1.0344447148535745,4496.43,1.1877601609028652,-0.020536300952125552,0.0,-0.2257838232187197
2022-03-07,1.40918025609602,1.0344933884967968,4352.778,1.1498135849228057,-0.019161996569036943,0.0,-0.2505184909944851
2022-03-08,1.4066562919202066,1.0345420621400188,4265.391,1.1267297612714158,-0.020918762584049455,0.0,-0.26556519005137824
2022-03-09,1.4096510716012782,1.034582623509371,4226.346,1.1164157798500542,-0.01883429275814108,0.0,-0.27228813928497586
2022-03-10,1.4067158972919809,1.0346231848787226,4292.837,1.1339797941588712,-0.02087727519193483,0.0,-0.260839410446683
2022-03-11,1.4059272387712813,1.0347529812606482,4306.522,1.1375947726644755,-0.02142620869102796,0.0,-0.25848306366062146
2022-03-14,1.3971320257776285,1.0348016549038705,4174.758,1.1027884863793105,-0.02754797992300917,0.0,-0.2811708004467848
2022-03-15,1.3838852967182769,1.0348827776425742,3983.812,1.0523489039364038,-0.0367681596880598,0.0,-0.3140487685440705
2022-03-16,1.3907991336976346,1.0348827776425742,4156.081,1.0978548397918662,-0.03195589097400087,0.0,-0.28438669295122576
2022-03-17,1.3953717454499424,1.034923339011926,4237.696,1.1194139534736285,-0.028773195671397356,0.0,-0.2703338436312088
2022-03-18,1.3983936248630557,1.0350450231199815,4265.902,1.1268647451235432,-0.026669863498422708,0.0,-0.26547720370079897
2022-03-21,1.4013839186696297,1.0351261458586851,4258.746,1.1249744428812265,-0.024588515995699778,0.0,-0.2667093569781871
2022-03-22,1.4027203693218089,1.0351504826802962,4255.295,1.1240628396059,-0.023658300302074498,0.0,-0.2673035661677158
2022-03-23,1.4020388862008522,1.035207268597389,4276.517,1.1296687638913177,-0.024132636030835597,0.0,-0.26364946375676923
2022-03-24,1.4046183026361303,1.035207268597389,4251.306,1.1230091202592534,-0.022337273332947438,0.0,-0.2679904106930795
2022-03-25,1.4034408691270235,1.0353695140747963,4174.574,1.1027398816262939,-0.023156807616974806,0.0,-0.2812024824203788
2022-03-28,1.4001969777109997,1.0354181877180184,4148.466,1.0958432898232744,-0.02541466779211965,0.0,-0.28569787897796006
2022-03-29,1.3980566426158234,1.0354587490873701,4134.144,1.0920600437759767,-0.026904414751278583,0.0,-0.28816390737912756
2022-03-30,1.3996122471717534,1.0355317595522036,4254.099,1.1237469087112926,-0.025821660390957457,0.0,-0.26750949899607745
2022-03-31,1.3968539027848177,1.0355479840999444,4222.597,1.1154254580073424,-0.02774156310713105,0.0,-0.2729336594969558
2022-04-01,1.3966138053740382,1.0357751277683145,4276.158,1.1295739317916822,-0.027908679176206763,0.0,-0.2637112780422056
2022-04-06,1.3957586625050187,1.035831913685407,4263.841,1.126320319058505,-0.02850388807206594,0.0,-0.2658320762419807
2022-04-07,1.392669055133932,1.0358724750547592,4209.1,1.11186014087982,-0.03065436123696652,0.0,-0.2752576355708669
2022-04-08,1.3916924877925227,1.036002271436685,4230.767,1.117583614703783,-0.031334085748589535,0.0,-0.27152691099552173
2022-04-11,1.386896059306391,1.0360428328060367,4100.07,1.0830591831548606,-0.034672565208250905,0.0,-0.294030926771767
2022-04-12,1.3889280902399688,1.0360833941753884,4179.973,1.1041660613085562,-0.03325820167656046,0.0,-0.28027285755388653
2022-04-13,1.3896114080670028,1.0361320678186106,4139.737,1.0935374697739193,-0.0327825889291653,0.0,-0.2872008786926502
2022-04-14,1.390966560558488,1.0361726291879625,4191.568,1.107228953217397,-0.03183935611111888,0.0,-0.27827637666354044
2022-04-15,1.392026532665096,1.0362618642005366,4188.747,1.106483768389899,-0.031101579009686686,0.0,-0.278762109530437
2022-04-18,1.3917212756604573,1.0363429869392404,4166.384,1.1005764418045254,-0.03131404840078689,0.0,-0.2826126746145948
2022-04-19,1.3928727410747128,1.0363429869392404,4134.902,1.0922602742259033,-0.030512588805357233,0.0,-0.28803339142269113
2022-04-20,1.386939692982369,1.0364241096779439,4070.789,1.0753244235185722,-0.034642194666623216,0.0,-0.2990726651892076
2022-04-21,1.3834679346339636,1.0364241096779439,3995.83,1.0555235339459292,-0.03705865807654829,0.0,-0.3119794535513858
2022-04-22,1.3825911970501255,1.0365863551553511,4013.25,1.0601251361065163,-0.037668897637842536,0.0,-0.3089799971382914
2022-04-25,1.3730552751384644,1.0366674778940548,3814.913,1.0077331746986902,-0.04430622779361637,0.0,-0.3431305819031534
2022-04-26,1.3677512317095983,1.0366674778940548,3784.12,0.9995990107876136,-0.047998024740369516,0.0,-0.34843266349491087
2022-04-27,1.3719403491793343,1.0367486006327582,3895.536,1.0290302453641897,-0.045082254669522315,0.0,-0.3292485397451219
2022-04-28,1.3756196835479886,1.0367486006327582,3921.107,1.0357849852521557,-0.04252131119866809,0.0,-0.3248456063387365
2022-04-29,1.379809364975984,1.0369919688488693,4016.241,1.0609152274993012,-0.03960514859344444,0.0,-0.3084649928827481
2022-05-05,1.3790429025379276,1.0370730915875728,4010.21,1.059322101056678,-0.040138632854379686,0.0,-0.30950343844115047
2022-05-06,1.3736926639510616,1.0371542143262764,3908.815,1.0325379764256382,-0.04386258322248893,0.0,-0.3269620999225342
2022-05-09,1.3699679970372949,1.0372272247911094,3877.436,1.0242490169424547,-0.04645507970641305,0.0,-0.3323650817128032
2022-05-10,1.3682572285902905,1.0372758984343318,3919.868,1.0354576956380932,-0.04764583348020002,0.0,-0.32505894310657946
2022-05-11,1.369503250981771,1.0373164598036833,3976.423,1.050397053284017,-0.046778558971205864,0.0,-0.31532104084236867
2022-05-12,1.3700086286558915,1.0373570211730352,3958.74,1.0457259780253685,-0.04642679870014155,0.0,-0.31836578181554587
2022-05-13,1.3719758672326716,1.0374787052810905,3988.6,1.0536136841398993,-0.04505753288082959,0.0,-0.31322434849206726
2022-05-16,1.371994112597356,1.0375192666504425,3956.538,1.0451443059267684,-0.045044833478470325,0.0,-0.31874493239084056
2022-05-17,1.3751346254070211,1.037559828019794,4005.893,1.0581817384546541,-0.04285892837466554,0.0,-0.3102467595281384
2022-05-18,1.3724565023505173,1.037600389389146,3991.907,1.054487248912865,-0.04472299428129478,0.0,-0.31265493389056875
2022-05-19,1.370772828402223,1.0376328384846274,3999.598,1.0565188747577028,-0.045894889350594714,0.0,-0.3113306618312628
2022-05-20,1.3781846396228936,1.0377464103188125,4077.6,1.077123591848983,-0.040736013409748084,0.0,-0.29789991561230833
2022-05-23,1.378069630547684,1.037803196235905,4053.982,1.0708847491492848,-0.040816063688069115,0.0,-0.30196657241853475
2022-05-24,1.3750774171832443,1.037803196235905,3959.154,1.0458353387196557,-0.04289874726919396,0.0,-0.3182944973749591
2022-05-25,1.376151491753993,1.0378599821529972,3983.178,1.0521814288635098,-0.042151154366900756,0.0,-0.3141579336052589
2022-05-26,1.377912380873232,1.0378843189746085,3993.045,1.0547878587440216,-0.040925514878619396,0.0,-0.3124589877712747
2022-05-27,1.3818374044999933,1.0380465644520156,4001.299,1.0569682045668392,-0.03819356322031464,0.0,-0.31103777576015657
2022-05-30,1.3823334227287758,1.038054676725886,4029.018,1.06429035211502,-0.03784831744563122,0.0,-0.3062649897489875
2022-05-31,1.384750111693722,1.0381276871907192,4091.518,1.0808001187646574,-0.036166218672931794,0.0,-0.2955034498053367
2022-06-01,1.3825136661924233,1.0381276871907192,4083.177,1.0785967913466634,-0.03772286178568229,0.0,-0.2969396418800565
2022-06-02,1.389207779383681,1.0382737081203859,4089.568,1.0802850140451887,-0.03306352839745841,0.0,-0.29583920985157863
2022-06-06,1.4024891207149723,1.0382980449419972,4166.085,1.1004974590808736,-0.023819257298771324,0.0,-0.2826641578216853
2022-06-07,1.4013242462671966,1.0383386063113489,4179.129,1.1039431134197195,-0.02463005004346208,0.0,-0.28041818138928554
2022-06-08,1.405977630325361,1.0383791676807006,4219.812,1.1146897828054347,-0.021391134433437764,0.0,-0.2734131937168448
2022-06-09,1.4015938550540576,1.0384278413239227,4175.675,1.103030717675594,-0.024442393039989185,0.0,-0.2810129071327314
2022-06-10,1.410138501649741,1.0385333008842375,4238.994,1.1197568283074082,-0.018495024652816605,0.0,-0.27011034796965905
2022-06-13,1.4113455603292124,1.0386144236229409,4189.353,1.1066438470873339,-0.017654870229650954,0.0,-0.27865776563914335
2022-06-14,1.408233335910927,1.0386144236229409,4222.311,1.1153499093151538,-0.019821085638542013,0.0,-0.27298290430373784
2022-06-15,1.4059422985133248,1.0386549849922928,4278.218,1.1301180937004542,-0.021415726591769046,0.0,-0.2633565776856629
2022-06-16,1.4072765637230475,1.0386874340877743,4250.061,1.1226802457075926,-0.02048703204138025,0.0,-0.26820478056875696
2022-06-17,1.4123922796750106,1.0388091181958299,4309.044,1.1382609747683217,-0.016926317506290034,0.0,-0.25804881400081525
2022-06-20,1.4123903909564617,1.0388577918390518,4330.433,1.1439110131502273,-0.016927632119464908,0.0,-0.2543659567551392
2022-06-21,1.4058313456132325,1.0388577918390518,4325.566,1.1426253646016866,-0.021492953632476275,0.0,-0.25520397939363126
2022-06-22,1.4021767469113846,1.0389389145777554,4270.623,1.1281118268571901,-0.024036680227108365,0.0,-0.2646643200196154
2022-06-23,1.4072416334694458,1.0389389145777554,4343.878,1.1474625941518972,-0.020511344701207745,0.0,-0.25205093428246106
2022-06-24,1.409705373292133,1.0390849355074219,4394.772,1.1609065631737636,-0.018796496910654326,0.0,-0.24328776926018636
2022-06-27,1.4149985384445756,1.039133609150644,4444.264,1.1739801851101452,-0.015112271619040163,0.0,-0.23476600710192763
2022-06-28,1.424515448034558,1.0391822827938662,4490.517,1.186198204899676,-0.00848817469411467,0.0,-0.2268019509897088
2022-06-29,1.4135458484809875,1.0392147318893477,4421.357,1.1679291575158532,-0.01612339387776196,0.0,-0.2387102406297551
2022-06-30,1.4212502920523769,1.03926340553257,4485.011,1.1847437604969098,-0.010760835739853203,0.0,-0.22774999961258457
2022-07-01,1.4195864637473434,1.039368865092885,4466.718,1.1799115499157606,-0.011918917557776187,0.0,-0.23089977321561184
2022-07-04,1.4273804431470467,1.0394256510099775,4496.03,1.1876544983963073,-0.006494039398919793,0.0,-0.22585269707435918
2022-07-05,1.427877431266326,1.0394499878315888,4489.538,1.1859395959148762,-0.006148118547038672,0.0,-0.22697051975138605
2022-07-06,1.4197356316577585,1.0394905492009407,4423.97,1.1686193978399415,-0.01181509155340632,0.0,-0.2382603221677908
2022-07-07,1.4248024246926523,1.0395311105702925,4443.474,1.173771501659694,-0.008288429053953439,0.0,-0.23490203296681533
2022-07-08,1.4210425607494437,1.0396690192260887,4428.781,1.169890253637564,-0.010905423882880072,0.0,-0.23743194186908834
2022-07-11,1.4118634783612738,1.0396933560476997,4354.617,1.1502993682967046,-0.017294381437453876,0.0,-0.2502018434431831
2022-07-12,1.4064210012111036,1.0397258051431812,4313.618,1.139469225530809,-0.02108253302317109,0.0,-0.2572612414615789
2022-07-13,1.4095589121406513,1.0397663665125327,4321.462,1.141541267284405,-0.018898438917560823,0.0,-0.2559106251524911
2022-07-14,1.4142019176071596,1.0397988156080142,4322.074,1.141702930919438,-0.015666747164863715,0.0,-0.2558052481533629
2022-07-15,1.4083797255530424,1.0399123874421994,4248.527,1.122275029994944,-0.019719193404617807,0.0,-0.2684689118051339
2022-07-18,1.413052982257689,1.039952948811551,4292.586,1.133913490936006,-0.016466445748044345,0.0,-0.2608826287910969
2022-07-19,1.4103055770746646,1.039993510180903,4269.34,1.1277729143674065,-0.018378734401448438,0.0,-0.2648852329115786
2022-07-20,1.413998232113233,1.0400259592763845,4283.803,1.1315934064482658,-0.01580851928544702,0.0,-0.26239492647629825
2022-07-21,1.4086378792059449,1.040074632919607,4236.058,1.1189812655092748,-0.019539509569000635,0.0,-0.27061588207005205
2022-07-22,1.407929471928558,1.0401800924799216,4238.234,1.1195560695449487,-0.020032585438153894,0.0,-0.2702412082953738
2022-07-25,1.4037456422633938,1.0402206538492735,4212.644,1.112796310687921,-0.022944675014858307,0.0,-0.27464741320990227
2022-07-26,1.4095638420710626,1.0402368783970142,4245.976,1.1216011673593724,-0.018895007516162243,0.0,-0.26890815481947394
2022-07-27,1.4113768955182013,1.040293664314107,4225.036,1.116069735141078,-0.017633059858641165,0.0,-0.27251370116219464
2022-07-28,1.410619317794522,1.0403261134095882,4225.673,1.116238002682771,-0.018160360052298374,0.0,-0.27240401954708904
2022-07-29,1.4061410079788619,1.040431572969903,4170.102,1.101558574802979,-0.02127741795836524,0.0,-0.28197249212642694
2022-08-01,1.4096308114003768,1.0404721343392547,4188.678,1.1064655416075178,-0.018848394555917025,0.0,-0.27877399027053473
2022-08-02,1.4065294436789917,1.0405126957086066,4107.024,1.0848961258313659,-0.021007053329760494,0.0,-0.29283355479147666
2022-08-03,1.4025185443133341,1.0405613693518287,4066.975,1.0743169315185446,-0.023798777460690923,0.0,-0.2997293774027291
2022-08-04,1.402795085328963,1.0405857061734398,4101.537,1.083446700397661,-0.023606295387185616,0.0,-0.2937783319062097
2022-08-05,1.405724810039978,1.040683053459884,4156.911,1.0980740894929732,-0.021567106061531005,0.0,-0.2842437797007741
2022-08-08,1.4061635995572321,1.0407155025553656,4148.075,1.095740004723114,-0.021261693441556928,0.0,-0.2857652031718477
2022-08-09,1.4086195831833594,1.0407236148292358,4156.291,1.097910312607809,-0.0195522442310041,0.0,-0.28435053417701506
2022-08-10,1.4083215510934979,1.0407804007463284,4109.737,1.0856127817820933,-0.01975968483252666,0.0,-0.2923664178656027
2022-08-11,1.410146245678262,1.04081284984181,4193.543,1.1077506618435253,-0.018489634542189992,0.0,-0.2779363120013212
2022-08-12,1.4133454507367018,1.0409345339498657,4191.152,1.107119064210577,-0.016262877611334714,0.0,-0.2783480054734053
2022-08-15,1.416558299227345,1.040958870771477,4185.679,1.1056733369646015,-0.014026624381659802,0.0,-0.27929037200319096
2022-08-16,1.4170343001792056,1.040983207593088,4177.837,1.1036018235235383,-0.01369531132129409,0.0,-0.2806406439430007
2022-08-17,1.4175054918391905,1.0410156566885693,4216.959,1.113936144977412,-0.01336734569375031,0.0,-0.27390443649219265
2022-08-18,1.4157329577209685,1.041048105784051,4180.1,1.1041996091543884,-0.014601090502485148,0.0,-0.2802509901047209
2022-08-19,1.414003398107625,1.0411454530704953,4151.074,1.0965322093660301,-0.015804923575385654,0.0,-0.2852488214391916
2022-08-22,1.41411028127148,1.041177902165977,4181.397,1.1045422198319015,-0.015730529211298805,0.0,-0.2800276666278104
2022-08-23,1.4168918956814438,1.0412103512614588,4161.082,1.0991758852801035,-0.013794429757463034,0.0,-0.28352559757109463
2022-08-24,1.415416594486573,1.0412103512614588,4082.42,1.078396825053003,-0.014821290212097216,0.0,-0.29706998565185405
2022-08-25,1.4173176416374844,1.041259024904681,4116.24,1.0873305899824548,-0.013498095905434382,0.0,-0.2912467011575457
2022-08-26,1.4164632505753456,1.041372596738866,4107.546,1.0850340154024236,-0.014092781517805242,0.0,-0.29274367440986726
2022-08-29,1.4141433073141683,1.041372596738866,4089.521,1.0802725987006683,-0.015707541947865722,0.0,-0.2958473025296161
2022-08-30,1.4130759445756589,1.0414050458343478,4075.794,1.076646525631875,-0.016450463183702912,0.0,-0.2982108810705202
2022-08-31,1.4076049855811694,1.0414537194775697,4078.84,1.0774511456193119,-0.020258439114244187,0.0,-0.29768640665982626
2022-09-01,1.4047867895212394,1.0414537194775697,4043.74,1.0681792606688754,-0.022220000656666516,0.0,-0.30373008749218067
