file,path,exists,size_mb,pandas_readable,pandas_error,duckdb_readable,duckdb_error,columns,rows,nonnull_rate_json,date_min,date_max,n_code,duplicate_key_rows_est,key_fields,list_date_min,list_date_max,n_tracking_index,n_index_code,report_date_min,report_date_max,n_industry,delist_date_min,delist_date_max
tushare_000050.SH_2014-04-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-04-30.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-05-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-05-30.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-06-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-06-30.parquet,True,0.0041,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-07-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-07-31.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-08-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-08-29.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-09-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-09-30.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-10-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-10-31.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-11-28.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-11-28.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2014-12-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2014-12-31.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-01-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-01-30.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-02-27.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-02-27.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-03-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-03-31.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-04-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-04-30.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-05-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-05-29.parquet,True,0.0042,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-06-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-06-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-07-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-07-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-08-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-08-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-09-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-09-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-10-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-10-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-11-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-11-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2015-12-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2015-12-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-01-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-01-29.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-02-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-02-29.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-03-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-03-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-04-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-04-29.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-05-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-05-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-06-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-06-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-07-29.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-07-29.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-08-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-08-31.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-09-30.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-09-30.parquet,True,0.0043,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
tushare_000050.SH_2016-10-31.parquet,data/raw/index_constituents_parts_alt/tushare_000050.SH_2016-10-31.parquet,True,0.0044,False,OSError: Repetition level histogram size mismatch,True,,date;index_code;code;weight;source;snapshot_quality,50,"{""date"": 0.0, ""code"": 1.0, ""weight"": 1.0}",,,50.0,0.0,date;index_code;code,,,,0.0,,,,,
index_daily.parquet,data/raw/index_daily.parquet,True,0.4902,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,48814,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,18.0,0.0,date;code,,,,,,,,,
000010_SH.parquet,data/raw/index_daily_parts/000010_SH.parquet,True,0.0508,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000015_SH.parquet,data/raw/index_daily_parts/000015_SH.parquet,True,0.0501,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000016_SH.parquet,data/raw/index_daily_parts/000016_SH.parquet,True,0.0512,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000050_SH.parquet,data/raw/index_daily_parts/000050_SH.parquet,True,0.0502,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000300_SH.parquet,data/raw/index_daily_parts/000300_SH.parquet,True,0.0513,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000510_CSI.parquet,data/raw/index_daily_parts/000510_CSI.parquet,True,0.0528,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000688_SH.parquet,data/raw/index_daily_parts/000688_SH.parquet,True,0.0373,False,OSError: Repetition level histogram size mismatch,True,,date;code;close;__index_level_0__,1524,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2019-12-31,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000698_SH.parquet,data/raw/index_daily_parts/000698_SH.parquet,True,0.0373,False,OSError: Repetition level histogram size mismatch,True,,date;code;close;__index_level_0__,1524,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2019-12-31,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000852_SH.parquet,data/raw/index_daily_parts/000852_SH.parquet,True,0.0515,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000905_SH.parquet,data/raw/index_daily_parts/000905_SH.parquet,True,0.0515,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000906_SH.parquet,data/raw/index_daily_parts/000906_SH.parquet,True,0.0504,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000922_SH.parquet,data/raw/index_daily_parts/000922_SH.parquet,True,0.0508,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
000985_CSI.parquet,data/raw/index_daily_parts/000985_CSI.parquet,True,0.0508,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
399006_SZ.parquet,data/raw/index_daily_parts/399006_SZ.parquet,True,0.0501,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
399330_SZ.parquet,data/raw/index_daily_parts/399330_SZ.parquet,True,0.0505,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
399673_SZ.parquet,data/raw/index_daily_parts/399673_SZ.parquet,True,0.0499,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
899050_BJ.parquet,data/raw/index_daily_parts/899050_BJ.parquet,True,0.0243,False,OSError: Repetition level histogram size mismatch,True,,date;code;close;__index_level_0__,961,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2022-04-29,2026-04-17,1.0,0.0,date;code,,,,,,,,,
932000_CSI.parquet,data/raw/index_daily_parts/932000_CSI.parquet,True,0.0549,False,OSError: Repetition level histogram size mismatch,True,,date;code;close,2987,"{""date"": 1.0, ""code"": 1.0, ""close"": 1.0}",2014-01-02,2026-04-17,1.0,0.0,date;code,,,,,,,,,
macro_DR007.parquet,data/raw/macro_DR007.parquet,True,0.0248,False,OSError: Repetition level histogram size mismatch,True,,date;value,2216,"{""date"": 1.0, ""value"": 1.0}",2017-05-31,2026-04-17,,0.0,date,,,,,,,,,
macro_SHIBOR_1周.parquet,data/raw/macro_SHIBOR_1周.parquet,True,0.0293,False,OSError: Repetition level histogram size mismatch,True,,date;value,2264,"{""date"": 1.0, ""value"": 1.0}",2015-05-08,2026-04-17,,0.0,date,,,,,,,,,
macro_SHIBOR_1年.parquet,data/raw/macro_SHIBOR_1年.parquet,True,0.0305,False,OSError: Repetition level histogram size mismatch,True,,date;value,2264,"{""date"": 1.0, ""value"": 1.0}",2015-05-08,2026-04-17,,0.0,date,,,,,,,,,
macro_三峡水库站_入库流量.parquet,data/raw/macro_三峡水库站_入库流量.parquet,True,0.0099,False,OSError: Repetition level histogram size mismatch,True,,date;value,762,"{""date"": 1.0, ""value"": 1.0}",2024-03-16,2026-04-17,,0.0,date,,,,,,,,,
macro_三峡水库站_出库流量.parquet,data/raw/macro_三峡水库站_出库流量.parquet,True,0.0105,False,OSError: Repetition level histogram size mismatch,True,,date;value,762,"{""date"": 1.0, ""value"": 1.0}",2024-03-16,2026-04-17,,0.0,date,,,,,,,,,
macro_中债新综合指数.parquet,data/raw/macro_中债新综合指数.parquet,True,0.05,False,OSError: Repetition level histogram size mismatch,True,,date;value,3072,"{""date"": 1.0, ""value"": 1.0}",2014-01-02,2026-04-17,,0.0,date,,,,,,,,,
macro_中国出口集装箱运价指数CCFI_综合指数.parquet,data/raw/macro_中国出口集装箱运价指数CCFI_综合指数.parquet,True,0.0038,False,OSError: Repetition level histogram size mismatch,True,,date;value,113,"{""date"": 1.0, ""value"": 1.0}",2024-01-05,2026-04-17,,0.0,date,,,,,,,,,
macro_中国沿海散货运价指数CBFI_综合指数.parquet,data/raw/macro_中国沿海散货运价指数CBFI_综合指数.parquet,True,0.0037,False,OSError: Repetition level histogram size mismatch,True,,date;value,112,"{""date"": 1.0, ""value"": 1.0}",2024-01-05,2026-04-17,,0.0,date,,,,,,,,,
macro_乘用车日均销量_厂家批发_当周.parquet,data/raw/macro_乘用车日均销量_厂家批发_当周.parquet,True,0.0038,False,OSError: Repetition level histogram size mismatch,True,,date;value,116,"{""date"": 1.0, ""value"": 1.0}",2024-01-07,2026-04-12,,0.0,date,,,,,,,,,
macro_乘用车日均销量_厂家零售_当周.parquet,data/raw/macro_乘用车日均销量_厂家零售_当周.parquet,True,0.0038,False,OSError: Repetition level histogram size mismatch,True,,date;value,116,"{""date"": 1.0, ""value"": 1.0}",2024-01-07,2026-04-12,,0.0,date,,,,,,,,,
macro_国债到期收益率_10年.parquet,data/raw/macro_国债到期收益率_10年.parquet,True,0.0481,False,OSError: Repetition level histogram size mismatch,True,,date;value,3072,"{""date"": 1.0, ""value"": 1.0}",2014-01-02,2026-04-17,,0.0,date,,,,,,,,,
macro_国债到期收益率_1年.parquet,data/raw/macro_国债到期收益率_1年.parquet,True,0.0482,False,OSError: Repetition level histogram size mismatch,True,,date;value,3072,"{""date"": 1.0, ""value"": 1.0}",2014-01-02,2026-04-17,,0.0,date,,,,,,,,,
macro_生产资料价格指数.parquet,data/raw/macro_生产资料价格指数.parquet,True,0.0039,False,OSError: Repetition level histogram size mismatch,True,,date;value,112,"{""date"": 1.0, ""value"": 1.0}",2024-01-07,2026-04-12,,0.0,date,,,,,,,,,
