path,name,size,mtime,index_code,date,duckdb_rows,duckdb_ok,columns,pandas_ok,pandas_rows,pandas_error
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-03-31.parquet,tushare_000688.SH_2023-03-31.parquet,4546,2026-06-12 15:45:25.356488,000688.SH,2023-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-04-28.parquet,tushare_000688.SH_2023-04-28.parquet,4528,2026-06-12 15:45:29.147360,000688.SH,2023-04-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-05-31.parquet,tushare_000688.SH_2023-05-31.parquet,4532,2026-06-12 15:45:36.501014,000688.SH,2023-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-06-30.parquet,tushare_000688.SH_2023-06-30.parquet,4540,2026-06-12 15:45:42.329333,000688.SH,2023-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-07-31.parquet,tushare_000688.SH_2023-07-31.parquet,4531,2026-06-12 15:45:44.129708,000688.SH,2023-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-08-31.parquet,tushare_000688.SH_2023-08-31.parquet,4516,2026-06-12 15:45:45.945166,000688.SH,2023-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-09-28.parquet,tushare_000688.SH_2023-09-28.parquet,4506,2026-06-12 15:45:50.906966,000688.SH,2023-09-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-10-31.parquet,tushare_000688.SH_2023-10-31.parquet,4514,2026-06-12 15:45:52.638783,000688.SH,2023-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-11-30.parquet,tushare_000688.SH_2023-11-30.parquet,4524,2026-06-12 15:45:56.474724,000688.SH,2023-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2023-12-29.parquet,tushare_000688.SH_2023-12-29.parquet,4523,2026-06-12 15:45:59.385308,000688.SH,2023-12-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-01-31.parquet,tushare_000688.SH_2024-01-31.parquet,4524,2026-06-12 15:46:06.426341,000688.SH,2024-01-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-02-29.parquet,tushare_000688.SH_2024-02-29.parquet,4530,2026-06-12 15:46:11.853469,000688.SH,2024-02-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-03-29.parquet,tushare_000688.SH_2024-03-29.parquet,4533,2026-06-12 15:46:16.532695,000688.SH,2024-03-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-04-30.parquet,tushare_000688.SH_2024-04-30.parquet,4534,2026-06-12 15:46:21.168772,000688.SH,2024-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-05-31.parquet,tushare_000688.SH_2024-05-31.parquet,4545,2026-06-12 15:46:24.963825,000688.SH,2024-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-06-28.parquet,tushare_000688.SH_2024-06-28.parquet,4553,2026-06-12 15:46:32.063524,000688.SH,2024-06-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-07-31.parquet,tushare_000688.SH_2024-07-31.parquet,4528,2026-06-12 15:46:38.020163,000688.SH,2024-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-08-30.parquet,tushare_000688.SH_2024-08-30.parquet,4523,2026-06-12 15:46:48.573575,000688.SH,2024-08-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-09-30.parquet,tushare_000688.SH_2024-09-30.parquet,4533,2026-06-12 15:46:53.977454,000688.SH,2024-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-10-31.parquet,tushare_000688.SH_2024-10-31.parquet,4518,2026-06-12 15:46:58.033764,000688.SH,2024-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-11-29.parquet,tushare_000688.SH_2024-11-29.parquet,4536,2026-06-12 15:47:04.348518,000688.SH,2024-11-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2024-12-31.parquet,tushare_000688.SH_2024-12-31.parquet,4530,2026-06-12 15:47:09.694522,000688.SH,2024-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-01-27.parquet,tushare_000688.SH_2025-01-27.parquet,4570,2026-06-12 15:47:12.289552,000688.SH,2025-01-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-02-28.parquet,tushare_000688.SH_2025-02-28.parquet,4562,2026-06-12 15:47:22.394958,000688.SH,2025-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-03-31.parquet,tushare_000688.SH_2025-03-31.parquet,4551,2026-06-12 15:47:26.414044,000688.SH,2025-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-04-30.parquet,tushare_000688.SH_2025-04-30.parquet,4536,2026-06-12 15:47:29.387275,000688.SH,2025-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-05-30.parquet,tushare_000688.SH_2025-05-30.parquet,4515,2026-06-12 15:47:32.236983,000688.SH,2025-05-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-06-30.parquet,tushare_000688.SH_2025-06-30.parquet,4556,2026-06-12 15:47:35.153022,000688.SH,2025-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-07-31.parquet,tushare_000688.SH_2025-07-31.parquet,4550,2026-06-12 15:47:39.058815,000688.SH,2025-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-08-29.parquet,tushare_000688.SH_2025-08-29.parquet,4524,2026-06-12 15:47:44.948162,000688.SH,2025-08-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-09-30.parquet,tushare_000688.SH_2025-09-30.parquet,4518,2026-06-12 15:47:47.903481,000688.SH,2025-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-10-31.parquet,tushare_000688.SH_2025-10-31.parquet,4509,2026-06-12 15:47:50.513266,000688.SH,2025-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-11-28.parquet,tushare_000688.SH_2025-11-28.parquet,4519,2026-06-12 15:47:54.282380,000688.SH,2025-11-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2025-12-31.parquet,tushare_000688.SH_2025-12-31.parquet,4528,2026-06-12 15:47:57.374136,000688.SH,2025-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2026-01-30.parquet,tushare_000688.SH_2026-01-30.parquet,4535,2026-06-12 15:47:59.721602,000688.SH,2026-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2026-02-27.parquet,tushare_000688.SH_2026-02-27.parquet,4526,2026-06-12 15:48:07.177840,000688.SH,2026-02-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000688.SH_2026-03-31.parquet,tushare_000688.SH_2026-03-31.parquet,4550,2026-06-12 15:48:09.346490,000688.SH,2026-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2023-08-31.parquet,tushare_000698.SH_2023-08-31.parquet,5174,2026-06-12 15:56:15.715265,000698.SH,2023-08-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2023-09-28.parquet,tushare_000698.SH_2023-09-28.parquet,5166,2026-06-12 15:56:17.555255,000698.SH,2023-09-28,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2023-10-31.parquet,tushare_000698.SH_2023-10-31.parquet,5210,2026-06-12 15:56:19.909584,000698.SH,2023-10-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2023-11-30.parquet,tushare_000698.SH_2023-11-30.parquet,5148,2026-06-12 15:56:24.646823,000698.SH,2023-11-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2023-12-29.parquet,tushare_000698.SH_2023-12-29.parquet,5211,2026-06-12 15:56:28.009522,000698.SH,2023-12-29,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-01-31.parquet,tushare_000698.SH_2024-01-31.parquet,5188,2026-06-12 15:56:36.621555,000698.SH,2024-01-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-02-29.parquet,tushare_000698.SH_2024-02-29.parquet,5213,2026-06-12 15:56:41.742355,000698.SH,2024-02-29,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-03-29.parquet,tushare_000698.SH_2024-03-29.parquet,5183,2026-06-12 15:56:47.155128,000698.SH,2024-03-29,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-04-30.parquet,tushare_000698.SH_2024-04-30.parquet,5212,2026-06-12 15:56:55.422064,000698.SH,2024-04-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-05-31.parquet,tushare_000698.SH_2024-05-31.parquet,5182,2026-06-12 15:56:58.945158,000698.SH,2024-05-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-06-28.parquet,tushare_000698.SH_2024-06-28.parquet,5179,2026-06-12 15:57:00.670052,000698.SH,2024-06-28,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-07-31.parquet,tushare_000698.SH_2024-07-31.parquet,5177,2026-06-12 15:57:02.334106,000698.SH,2024-07-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-08-30.parquet,tushare_000698.SH_2024-08-30.parquet,5182,2026-06-12 15:57:05.043036,000698.SH,2024-08-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-09-30.parquet,tushare_000698.SH_2024-09-30.parquet,5171,2026-06-12 15:57:07.865167,000698.SH,2024-09-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-10-31.parquet,tushare_000698.SH_2024-10-31.parquet,5179,2026-06-12 15:57:09.964352,000698.SH,2024-10-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-11-29.parquet,tushare_000698.SH_2024-11-29.parquet,5210,2026-06-12 15:57:12.300459,000698.SH,2024-11-29,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2024-12-31.parquet,tushare_000698.SH_2024-12-31.parquet,5179,2026-06-12 15:57:15.198246,000698.SH,2024-12-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-01-27.parquet,tushare_000698.SH_2025-01-27.parquet,5230,2026-06-12 15:57:18.152172,000698.SH,2025-01-27,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-02-28.parquet,tushare_000698.SH_2025-02-28.parquet,5182,2026-06-12 15:57:20.489839,000698.SH,2025-02-28,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-03-31.parquet,tushare_000698.SH_2025-03-31.parquet,5165,2026-06-12 15:57:24.410104,000698.SH,2025-03-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-04-30.parquet,tushare_000698.SH_2025-04-30.parquet,5194,2026-06-12 15:57:27.361099,000698.SH,2025-04-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-05-30.parquet,tushare_000698.SH_2025-05-30.parquet,5182,2026-06-12 15:57:29.360663,000698.SH,2025-05-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-06-30.parquet,tushare_000698.SH_2025-06-30.parquet,5211,2026-06-12 15:57:32.031074,000698.SH,2025-06-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-07-31.parquet,tushare_000698.SH_2025-07-31.parquet,5195,2026-06-12 15:57:34.078715,000698.SH,2025-07-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-08-29.parquet,tushare_000698.SH_2025-08-29.parquet,5199,2026-06-12 15:57:41.052733,000698.SH,2025-08-29,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-09-30.parquet,tushare_000698.SH_2025-09-30.parquet,5187,2026-06-12 15:57:43.757668,000698.SH,2025-09-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-10-31.parquet,tushare_000698.SH_2025-10-31.parquet,5166,2026-06-12 15:57:51.439380,000698.SH,2025-10-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-11-28.parquet,tushare_000698.SH_2025-11-28.parquet,5169,2026-06-12 15:58:00.875989,000698.SH,2025-11-28,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2025-12-31.parquet,tushare_000698.SH_2025-12-31.parquet,5215,2026-06-12 15:58:05.564400,000698.SH,2025-12-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2026-01-30.parquet,tushare_000698.SH_2026-01-30.parquet,5196,2026-06-12 15:58:08.845395,000698.SH,2026-01-30,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2026-02-27.parquet,tushare_000698.SH_2026-02-27.parquet,5202,2026-06-12 15:58:15.500597,000698.SH,2026-02-27,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000698.SH_2026-03-31.parquet,tushare_000698.SH_2026-03-31.parquet,5200,2026-06-12 15:58:21.090339,000698.SH,2026-03-31,100,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2014-10-31.parquet,tushare_000852.SH_2014-10-31.parquet,3860,2026-06-12 15:59:15.094712,000852.SH,2014-10-31,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2014-11-28.parquet,tushare_000852.SH_2014-11-28.parquet,3860,2026-06-12 15:59:18.309347,000852.SH,2014-11-28,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2014-12-31.parquet,tushare_000852.SH_2014-12-31.parquet,3855,2026-06-12 15:59:24.868199,000852.SH,2014-12-31,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-01-30.parquet,tushare_000852.SH_2015-01-30.parquet,3855,2026-06-12 15:59:26.697873,000852.SH,2015-01-30,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-02-27.parquet,tushare_000852.SH_2015-02-27.parquet,3855,2026-06-12 15:59:31.542367,000852.SH,2015-02-27,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-03-31.parquet,tushare_000852.SH_2015-03-31.parquet,3860,2026-06-12 15:59:33.430857,000852.SH,2015-03-31,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-04-30.parquet,tushare_000852.SH_2015-04-30.parquet,3860,2026-06-12 15:59:37.367268,000852.SH,2015-04-30,3,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-05-29.parquet,tushare_000852.SH_2015-05-29.parquet,10673,2026-06-12 15:59:40.566930,000852.SH,2015-05-29,1002,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-06-30.parquet,tushare_000852.SH_2015-06-30.parquet,12034,2026-06-12 15:59:42.612928,000852.SH,2015-06-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-07-31.parquet,tushare_000852.SH_2015-07-31.parquet,12151,2026-06-12 15:59:48.952360,000852.SH,2015-07-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-08-31.parquet,tushare_000852.SH_2015-08-31.parquet,12143,2026-06-12 15:59:52.013406,000852.SH,2015-08-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-09-30.parquet,tushare_000852.SH_2015-09-30.parquet,12154,2026-06-12 15:59:55.447655,000852.SH,2015-09-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-10-30.parquet,tushare_000852.SH_2015-10-30.parquet,12030,2026-06-12 15:59:59.328107,000852.SH,2015-10-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-11-30.parquet,tushare_000852.SH_2015-11-30.parquet,12086,2026-06-12 16:00:05.172198,000852.SH,2015-11-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2015-12-31.parquet,tushare_000852.SH_2015-12-31.parquet,11951,2026-06-12 16:00:12.551019,000852.SH,2015-12-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-01-29.parquet,tushare_000852.SH_2016-01-29.parquet,11962,2026-06-12 16:00:14.519680,000852.SH,2016-01-29,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-02-29.parquet,tushare_000852.SH_2016-02-29.parquet,12033,2026-06-12 16:00:17.525260,000852.SH,2016-02-29,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-03-31.parquet,tushare_000852.SH_2016-03-31.parquet,11934,2026-06-12 16:00:22.772576,000852.SH,2016-03-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-04-29.parquet,tushare_000852.SH_2016-04-29.parquet,11873,2026-06-12 16:00:28.880560,000852.SH,2016-04-29,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-05-31.parquet,tushare_000852.SH_2016-05-31.parquet,11912,2026-06-12 16:00:32.912055,000852.SH,2016-05-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-06-30.parquet,tushare_000852.SH_2016-06-30.parquet,11834,2026-06-12 16:00:37.719273,000852.SH,2016-06-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-07-29.parquet,tushare_000852.SH_2016-07-29.parquet,11825,2026-06-12 16:00:40.887493,000852.SH,2016-07-29,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-08-31.parquet,tushare_000852.SH_2016-08-31.parquet,11861,2026-06-12 16:00:42.834475,000852.SH,2016-08-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-09-30.parquet,tushare_000852.SH_2016-09-30.parquet,11812,2026-06-12 16:00:50.047724,000852.SH,2016-09-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-10-31.parquet,tushare_000852.SH_2016-10-31.parquet,11733,2026-06-12 16:00:53.956496,000852.SH,2016-10-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-11-30.parquet,tushare_000852.SH_2016-11-30.parquet,11803,2026-06-12 16:01:06.651203,000852.SH,2016-11-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2016-12-30.parquet,tushare_000852.SH_2016-12-30.parquet,11778,2026-06-12 16:01:10.686504,000852.SH,2016-12-30,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2017-01-26.parquet,tushare_000852.SH_2017-01-26.parquet,11730,2026-06-12 16:01:14.815164,000852.SH,2017-01-26,1002,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2017-02-28.parquet,tushare_000852.SH_2017-02-28.parquet,11798,2026-06-12 16:01:18.223819,000852.SH,2017-02-28,1002,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2017-03-31.parquet,tushare_000852.SH_2017-03-31.parquet,11878,2026-06-12 16:01:21.213305,000852.SH,2017-03-31,1002,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2017-04-28.parquet,tushare_000852.SH_2017-04-28.parquet,11975,2026-06-12 16:01:24.109755,000852.SH,2017-04-28,1002,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000852.SH_2017-05-31.parquet,tushare_000852.SH_2017-05-31.parquet,12051,2026-06-12 16:01:31.594626,000852.SH,2017-05-31,1000,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
