date,survivor_only,with_delisted
2024-05-28,1.4571812729167517,1.3285978429412986
2024-05-29,1.452555647995858,1.3191983490929744
2024-05-30,1.4470409968772209,1.3119253886641142
2024-05-31,1.443739182705101,1.3059356155210877
2024-06-03,1.4429332951176448,1.3127242527737737
2024-06-04,1.4438606003641046,1.3140054509896113
2024-06-05,1.4427644519720952,1.312442593136596
2024-06-06,1.4457498654478282,1.3150789623262877
2024-06-07,1.4492799113851906,1.3185356981780718
2024-06-11,1.441589080922381,1.3101099244399472
2024-06-12,1.445633916588745,1.3133712273579279
2024-06-13,1.444337780044385,1.31113812464572
2024-06-14,1.4454654884737557,1.3121784040298654
2024-06-17,1.442647089840217,1.3094384979706974
2024-06-18,1.443328316686223,1.3101662495903672
2024-06-19,1.445613590315989,1.3122055035852802
2024-06-20,1.4460287171251909,1.3126227251483025
2024-06-21,1.4450994920792695,1.3118678693111836
2024-06-24,1.4392111692543357,1.306718216062004
2024-06-25,1.441481815034013,1.3092573698575298
2024-06-26,1.441976672181719,1.3093811192663718
2024-06-27,1.442848981845608,1.3103989263604008
2024-06-28,1.446332782770729,1.3143023921211143
2024-06-30,1.4463366832834157,1.3143010448574417
2024-07-01,1.444067578917067,1.3124016687395035
2024-07-02,1.4449894277310773,1.3113936469229217
2024-07-03,1.448736264632914,1.315594002230047
2024-07-04,1.4494764365604769,1.3141967789372284
2024-07-05,1.4498082742607092,1.3097146427917934
2024-07-08,1.4508443290655355,1.3072324492491596
2024-07-09,1.4468216648759809,1.3133228600224842
2024-07-10,1.4476913045825734,1.3122238790523302
2024-07-11,1.4478304503744313,1.3162644648544282
2024-07-12,1.4470485058999765,1.3225784251896662
2024-07-15,1.445292491879706,1.3197090786237857
2024-07-16,1.4479254086667617,1.3170799573382443
2024-07-17,1.4519795379592408,1.3188849961168023
2024-07-18,1.4505443073108826,1.3194273571452606
2024-07-19,1.4414507364967606,1.3157748893313777
2024-07-22,1.4423188140226044,1.3173807929298225
2024-07-23,1.4397180267185092,1.3149466034528525
2024-07-24,1.4425051899886747,1.3119377115513455
2024-07-25,1.4330448407221945,1.307244100106662
2024-07-26,1.4358389261747253,1.3061328340198124
2024-07-29,1.435726854152933,1.3087434175161123
2024-07-30,1.4342440937464498,1.304848139611429
2024-07-31,1.4368623201033217,1.3106267754647964
2024-08-01,1.4400333806266388,1.309190965731677
2024-08-02,1.433101665635188,1.302446951021154
2024-08-05,1.422442097704236,1.2920109446639763
2024-08-06,1.4253398340043324,1.294853930359223
2024-08-07,1.4253380380403189,1.295210580551324
2024-08-08,1.4263481526309763,1.2955818504772008
2024-08-09,1.4261115277571215,1.2954750587576027
2024-08-12,1.4261262868321807,1.2955775198483115
2024-08-13,1.4301461104047217,1.2993874864179655
2024-08-14,1.4283477001899254,1.2977345766708006
2024-08-15,1.4319260304155006,1.3010739626495114
2024-08-16,1.432185821548009,1.3015771989483047
2024-08-19,1.434030070313109,1.3031029779583065
2024-08-20,1.4321651873070795,1.3013687516046928
2024-08-21,1.4321253237978895,1.3015112397011288
2024-08-22,1.4285092809095103,1.2978872081790946
2024-08-23,1.430116738884988,1.2994920758266677
2024-08-26,1.4306430238623995,1.2999532567543814
2024-08-27,1.4284897241485344,1.2978304318989022
2024-08-28,1.4287228980797226,1.297670927808494
2024-08-29,1.4301997343595543,1.2993452563428776
2024-08-30,1.4355003210915205,1.3046597130604751
2024-09-02,1.4277496126612974,1.2971033352897245
2024-09-03,1.4261326162996533,1.295634302235721
2024-09-04,1.4229291501466985,1.2927239693631805
2024-09-05,1.4229478221390748,1.2927409327742527
2024-09-06,1.4222033720311464,1.2920646035990337
2024-09-09,1.4197151394530885,1.2898040568285396
2024-09-10,1.4208619121159882,1.2908458940195116
2024-09-11,1.4201436880681975,1.2901933910878958
2024-09-12,1.422538439098379,1.2923690103427643
2024-09-13,1.4258733097811607,1.2953987235691142
2024-09-18,1.4293048488548343,1.2985162595419255
2024-09-19,1.4347159322383187,1.3034322015544508
2024-09-20,1.4368142968228357,1.3053385552155508
2024-09-23,1.437753834850159,1.3061921207833964
2024-09-24,1.4479192560104965,1.3154273547311197
2024-09-25,1.4506352582925541,1.3178948291310213
2024-09-26,1.4626009098252144,1.3287655633089828
2024-09-27,1.4690071397705389,1.3345855909630084
2024-09-30,1.4751540562638294,1.34017003365134
2024-10-08,1.474827220222089,1.3398731047528307
2024-10-09,1.4360721983872897,1.2989952840070822
2024-10-10,1.4432127549553009,1.306915670641819
2024-10-11,1.4352211383989677,1.2969103428749784
2024-10-14,1.443617179733923,1.3051274522854317
2024-10-15,1.4213874510013182,1.2822025212455974
2024-10-16,1.4240191659390102,1.283633938381541
2024-10-17,1.419653959367923,1.2778513194450765
2024-10-18,1.4538614879942062,1.310104025070499
2024-10-21,1.4532161083918658,1.3082503091154853
2024-10-22,1.460202108239741,1.3155251424214374
2024-10-23,1.4660963707251724,1.3209427936372826
2024-10-24,1.4562446580484418,1.3120824365959562
2024-10-25,1.4590779679323953,1.314866605211445
2024-10-28,1.4655157103700893,1.3207121277128755
2024-10-29,1.4685686724031308,1.321975470563275
2024-10-30,1.4672419798755068,1.3195993134862694
2024-10-31,1.4653555553511621,1.3179506846536628
2024-11-01,1.4541102420018652,1.3095593375848318
2024-11-04,1.4579282101734266,1.312754123966788
2024-11-05,1.4745743978697041,1.3279659929270984
2024-11-06,1.481330858232404,1.3342116644163373
2024-11-07,1.4844022110452997,1.33689660382133
2024-11-08,1.485502862154702,1.3373920754589914
2024-11-11,1.4975793980623584,1.3482245733836624
2024-11-12,1.486914407243121,1.3386110932936157
2024-11-13,1.4871548155750987,1.338931889119678
2024-11-14,1.467892201382745,1.3215930457918088
2024-11-15,1.455959570287638,1.311016514315315
2024-11-18,1.4528533350070156,1.3080263515758066
2024-11-19,1.4673836533423956,1.3211444263078418
2024-11-20,1.469103508513807,1.3227330307414313
2024-11-21,1.4773370625781577,1.3301756074464393
2024-11-22,1.4716745758825827,1.3249660852805774
2024-11-25,1.463614586814506,1.3176146827616544
2024-11-26,1.4562912421933676,1.3110465992611824
2024-11-27,1.4694229430932524,1.3230755587856606
2024-11-28,1.465564291052983,1.3196463808845615
2024-11-29,1.476820551205707,1.3296855072219058
2024-12-02,1.4781735998854215,1.3310817171368472
2024-12-03,1.4817795964422154,1.3343315786251886
2024-12-04,1.4827486708837307,1.3353162910552838
2024-12-05,1.4833090919314096,1.3358068149128965
2024-12-06,1.4853587352695086,1.3376071537638978
2024-12-09,1.485008488717417,1.3371645899034585
2024-12-10,1.487846151646863,1.3396256378032545
2024-12-11,1.4914214864144115,1.342718143414146
2024-12-12,1.4949102559205287,1.346027059554612
2024-12-13,1.488720158530505,1.340601353848609
2024-12-16,1.4896489946531601,1.3413279833105518
2024-12-17,1.4878570010125283,1.3398731487150237
2024-12-18,1.4825557212285916,1.3353950855424408
2024-12-19,1.4819235262820383,1.3343371914545075
2024-12-20,1.4828633949692545,1.3353002044348317
2024-12-23,1.4875039449795404,1.339934386520396
2024-12-24,1.4912130085174315,1.3433557724755243
2024-12-25,1.492969939924381,1.3449314537702104
2024-12-26,1.4951408592766893,1.3462792721762453
2024-12-27,1.4921755481908563,1.3437749673519646
2024-12-30,1.48955366605324,1.3416784105255943
2024-12-31,1.4840990521896433,1.3367996961574786
2025-01-02,1.477661770949818,1.3311462669835636
2025-01-03,1.475415033399625,1.3288499405844554
2025-01-06,1.4749551904287272,1.328541218155578
2025-01-07,1.4783693020138984,1.331837834384051
2025-01-08,1.4780943438133638,1.3317139038628405
2025-01-09,1.477342222940806,1.330948219619063
2025-01-10,1.4727603996680738,1.3267914135425614
2025-01-13,1.4706227922666442,1.3249810210435464
2025-01-14,1.479494003487942,1.3328087472042864
2025-01-15,1.4796662503038545,1.3329581530763916
2025-01-16,1.4829053554303453,1.3357581628954478
2025-01-17,1.483721079005906,1.3364914046374268
2025-01-20,1.4854421655823038,1.3377110942350947
2025-01-21,1.4883220973866558,1.340067830800796
2025-01-22,1.485978944652107,1.338145574007606
2025-01-23,1.4870322337514046,1.3394278302864904
2025-01-24,1.4921108670997472,1.3437264914678002
2025-01-27,1.4915821247263061,1.3432112974093098
2025-02-05,1.491001411815527,1.3419449979225733
2025-02-06,1.4960619313938606,1.3459190437846376
2025-02-07,1.497424058365456,1.3471117755819548
2025-02-10,1.5018254386398575,1.3509882682652392
2025-02-11,1.5021117277955955,1.351229883482535
2025-02-12,1.5053000759565944,1.3538668635425757
2025-02-13,1.5059891150137599,1.3543317270408626
2025-02-14,1.512008030115271,1.3595810582025254
2025-02-17,1.5091001105225774,1.3576039823632113
2025-02-18,1.5119040869804843,1.3599898944503828
2025-02-19,1.5132517708364175,1.3609232253934498
2025-02-20,1.5111739603207919,1.3595037018849914
2025-02-21,1.5148837998668563,1.3629740901555276
2025-02-24,1.5126071079992185,1.3614996589105803
2025-02-25,1.5092644968230335,1.3583664558785646
2025-02-26,1.514220551929388,1.3624252933796206
2025-02-27,1.5119971969712052,1.3608227203752556
2025-02-28,1.5046124946385495,1.354432206309453
2025-03-03,1.5068477391647785,1.3559069042434047
2025-03-04,1.503301649227824,1.3523847660440367
2025-03-05,1.5197388565126255,1.3672337036805366
2025-03-06,1.5471435738871828,1.392098650421706
2025-03-07,1.5394579183902992,1.3854012341677053
2025-03-10,1.5277194324578787,1.3745338352554335
2025-03-11,1.5312694303595642,1.3776050035926963
2025-03-12,1.5256745997952657,1.3724541327450692
2025-03-13,1.5167504031345262,1.364529535047735
2025-03-14,1.5386190413458736,1.384123743036023
2025-03-17,1.539374273058768,1.384831343845928
2025-03-18,1.5557945054497888,1.3994937436937291
2025-03-19,1.5536083812737518,1.397503126580843
2025-03-20,1.540563016632577,1.3856412499937185
2025-03-21,1.5163222584984772,1.3640762771896653
2025-03-24,1.5213173624261531,1.3687828448735597
2025-03-25,1.5025174466547682,1.3520651230224894
2025-03-26,1.5068867159931236,1.3559669111157913
2025-03-27,1.513655464268261,1.36224477030344
2025-03-28,1.5069660478958031,1.355886506365392
2025-03-31,1.4962729143410212,1.3463800327671527
2025-04-01,1.494912674895734,1.3454738931313686
2025-04-02,1.4953353465681127,1.3466369686199713
2025-04-03,1.4936972607840753,1.3442277101681703
2025-04-07,1.4636650275345202,1.3169400733623793
2025-04-08,1.4678531577796572,1.32074487493166
2025-04-09,1.4694383292992519,1.3222289629038826
2025-04-10,1.4774223217455802,1.3294069441645864
2025-04-11,1.4820807429999983,1.3334817353903257
2025-04-14,1.4878315694285942,1.3371662583064725
2025-04-15,1.489152528437205,1.339099687230733
2025-04-16,1.4909525489855937,1.3402353751850775
2025-04-17,1.4924179776121829,1.3416076563233814
2025-04-18,1.4932200935855193,1.3424549104128176
2025-04-21,1.4966000621927777,1.34452933512978
2025-04-22,1.5021038800749678,1.3493608564340631
2025-04-23,1.4966545262881648,1.3458433826107936
2025-04-24,1.4984564056546905,1.3474742428102646
2025-04-25,1.4974806682560038,1.3466625165039776
2025-04-28,1.4965720723932607,1.3461457083488166
2025-04-29,1.4969555069498217,1.3468094447576768
2025-04-30,1.4946440673475345,1.3453145280448133
2025-05-06,1.4978206434754482,1.3479393621824296
2025-05-07,1.5010764133045962,1.3508693393636304
2025-05-08,1.5006822600873762,1.3505146275771853
2025-05-09,1.5005454793044535,1.3503915339330332
2025-05-12,1.4984379458307118,1.3484948934115206
2025-05-13,1.501375175571195,1.3511382056132966
2025-05-14,1.5030322876514512,1.352629496716978
2025-05-15,1.497799121267828,1.3479199936212216
2025-05-16,1.498191578501358,1.3482731791346891
2025-05-19,1.498682802921874,1.3487152485740197
2025-05-20,1.4993183667827878,1.349287213948538
2025-05-21,1.5019559419993656,1.3516608569281756
2025-05-22,1.5030611477825995,1.3526554689232912
2025-05-23,1.500461074088432,1.3503155748296893
2025-05-26,1.5002484663670834,1.3501242419637964
2025-05-27,1.4998814302942,1.349793933810991
2025-05-28,1.4986976054038919,1.3487285698273066
2025-05-29,1.4997907238701824,1.3497123040378478
2025-05-30,1.5000753725034586,1.3499684689524227
2025-06-03,1.503758674697949,1.3532831969423151
2025-06-04,1.5061847590907926,1.3561400968691857
2025-06-05,1.5059738922660073,1.3575466433286474
2025-06-06,1.5061281879526176,1.3569728572311388
2025-06-09,1.510805548515641,1.3617858921207824
2025-06-10,1.512467083590561,1.3618330903821871
2025-06-11,1.5146824405426138,1.3640160755663044
2025-06-12,1.5167247576963894,1.3665335018294147
2025-06-13,1.5141509499499133,1.3635624394944483
2025-06-16,1.5169299911447471,1.3679467442349234
2025-06-17,1.5128992724397616,1.3647070137886927
2025-06-18,1.512075471446583,1.363505881798823
2025-06-19,1.506660294291615,1.357818267550992
2025-06-20,1.5089395541926653,1.3582112945096376
2025-06-22,,1.3582112945096376
2025-06-23,1.512606389917094,1.3582112945096376
2025-06-24,1.5179859928574582,1.3640359885692395
2025-06-25,1.5231054141313278,1.3713734795623747
2025-06-26,1.5213943071622245,1.3696992501981045
2025-06-27,1.5203901406448495,1.3701597067696059
2025-06-30,1.5210332933357509,1.372357723132723
2025-07-01,1.5198345846530013,1.3718640774560322
2025-07-02,1.5109315693367074,1.370864625342737
2025-07-03,1.5194041233331794,1.374310196981753
2025-07-04,1.5161120165354305,1.374936114764976
2025-07-07,1.5149410189961778,1.3727786543121991
2025-07-08,1.5329077339745691,1.3769103045485593
2025-07-09,1.5274431488782432,1.3778938359322133
2025-07-10,1.5309452065860887,1.3808024539862875
2025-07-11,1.5431358757568971,1.3855386934951717
2025-07-14,1.5393723402730708,1.3856695494421993
2025-07-15,1.5467246945392281,1.388529969714768
2025-07-16,1.5471919034882757,1.3887753683233037
2025-07-17,1.5595590181217733,1.3927991990742394
2025-07-18,1.5653445289170342,1.3957384116484595
2025-07-21,1.5718838010359402,1.397551612974335
2025-07-22,1.574577543356334,1.3987714718280242
2025-07-23,1.5753794540839787,1.400269380860007
2025-07-24,1.594833366352914,1.4051489210938424
2025-07-25,1.6020876593294806,1.4044107048395609
2025-07-28,1.6063913325229222,1.4094070753013164
2025-07-29,1.616039156283717,1.4150698174346492
2025-07-30,1.6068626403264208,1.413343546130935
2025-07-31,1.5958616485139685,1.407585699946349
2025-08-01,1.5852217167944593,1.3997664987972007
2025-08-04,1.5936954149696447,1.4089945448201797
2025-08-05,1.6072472939018094,1.4246011446201992
2025-08-06,1.612767137647877,1.4307513326814376
2025-08-07,1.6041767847923267,1.4214837835556347
2025-08-08,1.5902044503263297,1.4066260962830008
2025-08-11,1.6036093956167516,1.4210884527779444
2025-08-12,1.6160510214597577,1.4347753206040925
2025-08-13,1.649657373834632,1.47257860745258
2025-08-14,1.6510596065446308,1.4731186560978002
2025-08-15,1.6732013439010696,1.496981706834492
2025-08-18,1.700513023793644,1.5285931944671582
2025-08-19,1.6934719886114693,1.5243840056318958
2025-08-20,1.7042782738056061,1.5337046720619862
2025-08-21,1.7086736073760702,1.5384560491426194
2025-08-22,1.7615733253394057,1.595420539572577
2025-08-25,1.7954981204027518,1.6324614506399633
2025-08-26,1.780892809943111,1.617363752188406
2025-08-27,1.7645668707400048,1.6017791677755648
2025-08-28,1.8022103700502143,1.6459236988027879
2025-08-29,1.8044524390133563,1.6463666940051416
2025-09-01,1.8420136743702389,1.6889914544433935
2025-09-02,1.7869891490031358,1.6397754420201665
2025-09-03,1.7775503979802636,1.6310074098525575
2025-09-04,1.7012306786789475,1.5618778087238299
2025-09-05,1.7670034910818355,1.6229866554922887
2025-09-08,1.7577601919762207,1.6157187116143736
2025-09-09,1.729492634111542,1.5902871470765387
2025-09-10,1.7477098734191139,1.6046852160076504
2025-09-11,1.8249424219284422,1.6749407728537697
2025-09-12,1.8271979010996438,1.6777288074738816
2025-09-15,1.8238771700534666,1.6771677603496635
2025-09-16,1.8326089878972522,1.684917959655614
2025-09-17,1.8499193314136881,1.7020706007507103
2025-09-18,1.8372022088742295,1.6913455499343726
2025-09-19,1.8338363517734106,1.6874775702205334
2025-09-22,1.8647068785361205,1.7156934556309256
2025-09-23,1.8561278586654895,1.707740680832879
2025-09-24,1.8858960933317837,1.737213176381452
2025-09-25,1.9075185190070965,1.7567261847460136
2025-09-26,1.8705293654623085,1.7222348838985013
2025-09-29,1.9096537626684085,1.759422798106233
2025-09-30,1.9254972391703726,1.775830563930458
2025-10-09,1.9592787032440253,1.8071023430295754
2025-10-10,1.9050222198231666,1.756509316052488
2025-10-13,1.9241108798740003,1.7700357150362693
2025-10-14,1.8956737790928508,1.7409314033843293
2025-10-15,1.9223191679731566,1.7682896196952986
2025-10-16,1.9233917480361522,1.769946717552407
2025-10-17,1.9067739726220387,1.7500817252565593
2025-10-20,1.9118682034876566,1.7555405452729205
2025-10-21,1.9327541748329904,1.776874400796632
2025-10-22,1.9043123015747352,1.7495021872203407
2025-10-23,1.9045327323927217,1.7492683143812278
2025-10-24,1.9277759870339997,1.7707365338427772
2025-10-27,1.9440649051328047,1.7847547812463684
2025-10-28,1.9275741830646191,1.7673304400081455
2025-10-29,1.953096441492126,1.7929908960116971
2025-10-30,1.9384703587195542,1.7815265208591013
2025-10-31,1.9306473614064008,1.7725845837039027
2025-11-03,1.926260589174403,1.76800021131518
2025-11-04,1.9180039197083576,1.7651289004834565
2025-11-05,1.9209108121768872,1.7668741746787233
2025-11-06,1.9348291169744212,1.7771271762460052
2025-11-07,1.9357149271773695,1.778343685444719
2025-11-10,1.9453262376451026,1.7874523642748226
2025-11-11,1.9476847009255323,1.7914554415972956
2025-11-12,1.9486262614218368,1.7946904883097896
2025-11-13,1.958101325207256,1.8018066629656517
2025-11-14,1.9450598583431447,1.7919977842610613
2025-11-17,1.9405307050371012,1.790321211057899
2025-11-18,1.9239038433496165,1.7763134920342125
2025-11-19,1.9310049530720859,1.7794129274752561
2025-11-20,1.927001932951069,1.7789438592456788
2025-11-21,1.9039563509315023,1.7565010560912535
2025-11-24,1.9079146373841178,1.7615053604000566
2025-11-25,1.9179102324270187,1.7708378733145258
2025-11-26,1.9188665211237497,1.7712463563266088
2025-11-27,1.9200390403594492,1.772176732753466
2025-11-28,1.923297768877699,1.7736373909090024
2025-12-01,1.9265231488704873,1.7767587146807011
2025-12-02,1.9322584397738949,1.7811741295677117
2025-12-03,1.923524906136028,1.773866940379486
2025-12-04,1.925770581635456,1.7761572741845628
2025-12-05,1.9283620949350866,1.7788813137542583
2025-12-08,1.915304813600487,1.7701276296131516
2025-12-09,1.9045051880818369,1.761269706925301
2025-12-10,1.9029480014966231,1.7617681660688966
2025-12-11,1.9004761074359648,1.7586396371986008
2025-12-12,1.9104474949424908,1.7677495106438004
2025-12-15,1.9054723263925524,1.762393061674961
2025-12-16,1.8929790688437385,1.7501212076353434
2025-12-17,1.8988463000137588,1.7572976282452037
2025-12-18,1.902179552406304,1.7600941325885076
2025-12-19,1.9048359051128654,1.7645032584819493
2025-12-22,1.9083280448263151,1.7698496460451747
2025-12-23,1.9093057925290422,1.77027980604776
2025-12-24,1.9081111214296944,1.770215752929546
2025-12-25,1.9074340242593375,1.7695609583971212
2025-12-26,1.9084434180285579,1.768779416015393
2025-12-29,1.90331774805308,1.763087692375057
2025-12-30,1.9027056652592795,1.7621066571915736
2025-12-31,1.8961737867156745,1.75626937496733
2026-01-05,1.9028039019483025,1.7632737096928244
2026-01-06,1.9243087781323578,1.7846786614532104
2026-01-07,1.9298812180509246,1.7890337029156156
2026-01-08,1.933695154584885,1.793207744259787
2026-01-09,1.9492885639621658,1.809586483516543
2026-01-12,1.9726519493739891,1.8319736366662656
2026-01-13,1.9536628484574583,1.81685154407614
2026-01-14,1.9590133716270575,1.8233913424853818
2026-01-15,1.9614292329837648,1.825379930391589
2026-01-16,1.9611503570501385,1.8243994451359433
2026-01-19,1.9642936847472097,1.829286715465397
2026-01-20,1.9503670712224823,1.8195751119125931
2026-01-21,1.9631542375872117,1.8348898858771214
2026-01-22,1.9696339925861945,1.840472260342664
2026-01-23,1.9871358779922264,1.857790535226491
2026-01-26,1.977869994703587,1.855903381079193
2026-01-27,1.9858211266631713,1.8644300202163462
2026-01-28,1.9966758471661585,1.8814193721069186
2026-01-29,1.9873322057450167,1.8760042460735313
2026-01-30,1.9705069013946137,1.8528817107882383
2026-02-02,1.9318769349961957,1.8113505123729476
2026-02-03,1.9604556184723958,1.845260277963145
2026-02-04,1.9522549680348504,1.8326706800550476
2026-02-05,1.917480386362365,1.7924915514020603
2026-02-06,1.9138171700518778,1.7882763995827824
2026-02-09,1.9448914300709559,1.8260048451336337
2026-02-10,1.944687242392985,1.8261947203913071
2026-02-11,1.9499976133343544,1.828350374468841
2026-02-12,1.9653847023436586,1.847956107100063
2026-02-13,1.9426985189247576,1.8225232081882068
2026-02-24,1.9695192458917437,1.8537026852129308
2026-02-25,1.984563854917271,1.8689471555807506
2026-02-26,1.9903375054962833,1.8801281595381114
2026-02-27,2.0055275603600107,1.893247886550341
2026-03-02,2.024687241906169,1.912153119795523
2026-03-03,2.0007399327745268,1.888956113483563
2026-03-04,1.9895391234441597,1.8789067459499593
2026-03-05,2.003831023855563,1.8929568331096542
2026-03-06,2.0088603522036537,1.896975400008801
2026-03-09,2.004340128565411,1.8907169884736543
2026-03-10,2.016838516599789,1.9028060608687087
2026-03-11,2.02929697108917,1.9125622899571426
2026-03-12,2.0263923076516646,1.9098110312471968
2026-03-13,2.0157165182067924,1.899631421135168
2026-03-16,2.008243963898429,1.8919703464931639
2026-03-17,1.991308694203048,1.874862729904385
2026-03-18,2.0042652784637274,1.8887701401381052
2026-03-19,1.9859511655416284,1.8712346608764785
2026-03-20,1.9896701037263589,1.8739384800699976
2026-03-23,1.9611936083759465,1.846803100582161
2026-03-24,1.974029099868296,1.859565178268512
2026-03-25,1.9880993469365056,1.8745007371759383
2026-03-26,1.9786567589300226,1.8655044082123948
2026-03-27,1.983960419845352,1.8702657433017105
2026-03-30,1.97746355611348,1.8655352608939888
2026-03-31,1.957565102615752,1.8479525383963389
2026-04-01,1.9704220132371375,1.8609433820941834
2026-04-02,1.9658939119314074,1.85676104028476
2026-04-03,1.963691056519552,1.8543947758978192
2026-04-07,1.9650287758539402,1.8554194801245207
2026-04-08,1.978764314590411,1.8685133259981035
2026-04-09,1.9767426391865561,1.8664658028657435
2026-04-10,1.9866882373132453,1.8757529099885413
2026-04-13,1.9901337859623063,1.879102718699419
2026-04-14,1.9973806332936157,1.8859575832322186
2026-04-15,1.9959262333168226,1.8847699426933342
2026-04-16,2.0045769724690286,1.892883863521561
2026-04-17,2.008023991454469,1.896071078261363
2026-04-20,2.0087825895530735,1.8967191709263804
2026-04-21,2.012701196166448,1.9002635670319097
2026-04-22,2.0173211667878315,1.9047358249050783
2026-04-23,2.0141693466997213,1.901594371407939
2026-04-24,2.0111735462986,1.8986502566112458
2026-04-27,2.0116050621700046,1.899026284952095
2026-04-28,2.008321730910177,1.8960952583686452
2026-04-29,2.01826871568962,1.9052819268351344
2026-04-30,2.0149451473026962,1.9025404082099038
2026-05-06,2.0158187123152835,1.90302669808649
2026-05-07,2.0343587586188794,1.9217307050108487
2026-05-08,2.021374871272182,1.9112430612701417
2026-05-11,2.063330315478195,1.9477902824972637
2026-05-12,2.061385140332738,1.9463896805282903
2026-05-13,2.0904469897650126,1.9748683355430563
2026-05-14,2.057982434141533,1.9454784931488691
2026-05-15,2.0417588815872416,1.9305303979208945
2026-05-18,2.051963399661433,1.938945306034965
2026-05-19,2.063584325849797,1.9469737815213857
2026-05-20,2.091859211007015,1.9704512893456851
2026-05-21,2.051830397801503,1.9324279483020763
2026-05-22,2.091204689551471,1.9701783170979652
2026-05-25,2.1299704972232556,2.0045509392972747
2026-05-26,2.128946470859546,2.0043156931163555
2026-05-27,2.114417767424425,1.9915041851706792
2026-05-28,2.136123777196466,2.0124360335332927
2026-05-29,2.0931533252856056,1.974414047280721
2026-06-01,2.052359282168585,1.9394224090370316
2026-06-02,2.0789481445136917,1.96454814404402
2026-06-03,2.1022401761023866,1.9865584657296957
2026-06-04,2.107301180302082,1.9913409738618724
2026-06-05,2.063548330355712,1.9499957482074426
